,id,photo,text,tags
1613,2007,photos/photo_1614@24-02-2024_11-02-01.jpg,"🌐 

📅 Date: 29th February | 🕒 Time: 18:00 - 20:00
📍 Location: University main hall

Get ready for the ultimate global quiz challenge! 🌍 Join us at the International Quiz Extravaganza 2024!

💡 What to Expect?
Topics: 
Culinary, Places, Famous Persons, Music, Food, Sports, Literature, Language

Format:
Multiple choice questions.
Fill in the blanks.
Guess from an image

🏆 Prizes Await!

🔗 Register Now!
Limited spots available! Visit the  to secure your spot.

Max of 6 people per team, 8 teams max.
For more details visit our ",['Quiz']
1614,2008,photos/photo_1615@25-02-2024_11-30-35.jpg,"🌏 Dear students, we invite you to participate in the

The topic: Life of an international student at Innopolis University.

🌟 You can: 
- Discuss with the administration and with each other the issues and difficulties you face and find solutions; 
- Share your unique knowledge, experiences, and ideas with other participants about your leisure activities;
- Communicate with representatives of other countries and learn more about the culture, traditions and peculiarities of life in different countries.

📌.
👉 To participate, fill out  and indicate the questions you would like to discuss.",['Forum']
1615,2009,photos/photo_1616@26-02-2024_12-30-43.jpg,"🎎  Immerse yourself in the world of cultural diversity and excitement at our I

Go to the Fair, exploring various cultural zones and participating in fun activities and games. Learn interesting facts about countries, pick up new words, enjoy creative performances at the Concert and interact with students from different countries. 

🔥On this day, students from other Kazan universities will join us.

Whether you want to showcase your culture or just take in the global atmosphere, this is the event for you!
Come in your cultural attire or just come as you are - everyone is welcome!

🌟 If you want to present your nation at the Fair and Concert, please fill out the form
","['Language Learning', 'Programming', 'Concert']"
1616,2010,photos/photo_1617@27-02-2024_11-32-12.jpg,"📣 Innopolis School invites a team from the University to participate in the open
1.""Business card"" - a series of prepared miniatures, performance time 7-12 minutes
2. ""Warm-up"" - three prepared questions for teams on arbitrary topics. The time to think about the response of the teams is 30 seconds
3. ""Biathlon"" - prepared jokes, which are read out by one representative of the team. Each circle has 2 jokes. After each round, the jury members announce the team that is eliminated from the biathlon

🙋‍♂️ Number of participants in the team is unlimited

",
1617,2011,photos/photo_1618@27-02-2024_18-00-21.jpg,"🔥 As  unfolds, gather with us for an unparalleled celebration of cultural synthesis at our International Party!

Immerse yourself in a blend of music, movement, and global customs, all brought to life by . Meet new people, sway to distinctive beats, and soak in a kaleidoscope of traditions. 

 - Your passport to a world of unity and delight awaits! 🌍✨

","['Party', 'Music', 'Dance']"
1618,2013,photos/photo_1619@28-02-2024_16-30-31.jpg,"🌏 Dear students,
Get ready for an amazing journey around the world with
We are excited to present to you more interesting activities.

📆 28.02-03.03
📍Main Hall of the 1st floor

🪞 
Immerse yourself in the culture of another country by trying on different looks 

🗺  
Show us where you come from, put 📌 on the map

💮 
Leave a wish for everyone in the university ""Have a great day"" in your native language! A new phrase will be revealed each day

📆 29.02-02.03
📍Сanteen on the 1st floor

🥘 
Enjoy the great taste of various dishes from European, Eastern, as well as Russian and Near abroad cuisines.",['Language Learning']
1619,2014,photos/photo_1620@29-02-2024_09-05-13.jpg,"

The competition is aimed at developing youth entrepreneurship in the Russian Federation and helping young people aged 14 to 28 years inclusive in developing their own business. 

💰 During the competitive selection process, 30 people will be selected who will receive a grant in the amount of 1,000,000 rubles for the development of their entrepreneurial project.

🏅 In addition to financial support, the winners of the competition will receive free participation in the acceleration program, information promotion of the project in the media and social networks, assistance in obtaining government support measures, as well as in finding additional investments for the development of the project.

⏰  March 10, 2024
👉 ",
1620,2015,photos/photo_1621@29-02-2024_12-30-13.jpg,"🗺 

We invite you to embark on an exciting journey through different countries around the world with our students! Each of them will talk about their native country, share interesting facts, traditions, and cultural heritage💞",['Language Learning']
1621,2016,photos/photo_1622@29-02-2024_12-30-13.jpg,,
1622,2017,photos/photo_1623@29-02-2024_12-30-14.jpg,,
1623,2018,photos/photo_1624@29-02-2024_12-30-14.jpg,,
1624,2019,photos/photo_1625@29-02-2024_12-30-14.jpg,,
1625,2020,photos/photo_1626@29-02-2024_12-30-15.jpg,,
1626,2022,photos/photo_1627@29-02-2024_15-47-01.jpg,"✋ 

Dear students, we’re looking for volunteers for promotional video and we need your help. If you’re free at Saturday and want to get plus in your karma, we’ll waiting for you!

🥇 You will receive: 
- Plus in karma
- Innopoints

📍 Where: 3th floor, green stairs
🗓 When: March 2, at 12:30
👉 Register for the meeting ",['Volunteering']
1627,2023,photos/photo_1628@01-03-2024_09-24-02.jpg,"Svetlana Vorobyeva: Basics of typography. Text formatting (considered for the ‘UX/UI’ elective course within the ‘Digital Product Management’ and ‘Data-Driven Management’ online Master’s programs)📌today: 12:45 -13:30
👉 the link in ",['Design']
1628,2024,photos/photo_1629@01-03-2024_12-30-52.jpg,"

Сontinue our journey through the homelands of our students.

Discover fascinating facts and let's go explore the world together!",
1629,2025,photos/photo_1630@01-03-2024_12-30-53.jpg,,
1630,2026,photos/photo_1631@01-03-2024_12-30-53.jpg,,
1631,2027,photos/photo_1632@01-03-2024_12-30-53.jpg,,
1632,2028,photos/photo_1633@01-03-2024_12-30-54.jpg,,
1633,2029,photos/photo_1634@01-03-2024_12-30-54.jpg,,
1634,2030,photos/photo_1635@02-03-2024_10-01-46.jpg,"🌎 

Traveling is a great opportunity to enjoy new experiences, get to know the culture of other countries which expands our worldview and horizons. To make your trip as comfortable and hassle-free as possible, we have prepared for you a list of life hacks that will help make your journey even more enjoyable and safe 

",
1635,2031,photos/photo_1636@02-03-2024_10-01-46.jpg,,
1636,2032,photos/photo_1637@02-03-2024_10-01-47.jpg,,
1637,2033,photos/photo_1638@02-03-2024_10-01-47.jpg,,
1638,2034,photos/photo_1639@02-03-2024_10-01-47.jpg,,
1639,2035,photos/photo_1640@02-03-2024_10-01-48.jpg,,
1640,2036,photos/photo_1641@02-03-2024_13-00-30.jpg,"

🔥🔥🔥  you have a unique opportunity to experience a variety of national cultures at the  

Representatives of Russian, Tatar, Uzbek, Tajik, Tuvan, Yakut, Palestinian, Pakistani, Tunisian, and Syrian cultures are waiting for you to engage in conversation in their native language, treat you with sweets, play games, and showcase beautiful creative performances. 

💥💥💥 As dusk unfolds, gather with us for an unparalleled celebration of cultural synthesis at our I! Immerse yourself in a blend of music, movement, and global customs, all brought to life by .

17:00 - International Fair, Main hall
18:00 - Concert, Main hall
19:00 - Party, Reading hall 3rd floor","['Programming', 'Music', 'Concert']"
1641,2037,photos/photo_1642@02-03-2024_13-00-30.jpg,,
1642,2040,photos/photo_1643@03-03-2024_14-43-32.jpg,"

The week of the  is coming to an end. We managed to get acquainted with a huge number of cultures, traditions and experiences of different nationalities. Were there any of these ethnicities whose lives you would like to try out for yourself? Or have you always known in your heart that the life in a certain country would suit you? 

Our test will help you answer these questions! Don't take it seriously, just enjoy and have fun 😄

",['Quiz']
